Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,registration_year,owner_type,car_condition,insurance_status,accident_history,city
19037,Volkswagen Vento,Volkswagen,Vento,8,44000,Dealer,Petrol,Manual,15.04,1598,103.6,5,395000,2018,First Owner,Excellent,Active,No,Kolkata
19038,Honda Jazz,Honda,Jazz,5,40000,Individual,Petrol,Automatic,19.0,1199,88.7,5,650000,2021,First Owner,Good,Active,No,Mumbai
19039,Maruti Alto,Maruti,Alto,5,78950,Dealer,CNG,Manual,30.46,796,47.3,5,299000,2021,First Owner,Excellent,Expired,No,Chennai
19040,Renault KWID,Renault,KWID,6,30000,Individual,Petrol,Manual,25.17,799,53.3,5,315000,2020,First Owner,Excellent,Active,No,Kolkata
19042,Hyundai Creta,Hyundai,Creta,3,40000,Individual,Diesel,Automatic,17.01,1582,126.2,5,1250000,2023,First Owner,Good,Active,No,Lucknow
19043,Honda Civic,Honda,Civic,15,100000,Individual,Petrol,Manual,13.5,1799,130.0,5,120000,2011,Fourth+ Owner,Good,Active,No,Delhi
19044,Volkswagen Vento,Volkswagen,Vento,3,26300,Dealer,Diesel,Manual,22.27,1498,108.6,5,1100000,2023,Fourth+ Owner,Fair,Active,No,Pune
19045,Maruti Swift,Maruti,Swift,8,63000,Individual,Petrol,Manual,18.6,1197,85.8,5,428000,2018,First Owner,Fair,Expired,No,Bangalore
19046,Ford Ecosport,Ford,Ecosport,6,53000,Dealer,Petrol,Automatic,14.7,1496,120.69,5,625000,2020,First Owner,Excellent,Active,No,Bangalore
19047,Honda City,Honda,City,7,45000,Dealer,Petrol,Manual,17.8,1497,117.3,5,690000,2019,Second Owner,Good,Active,Yes,Lucknow
19048,Hyundai Verna,Hyundai,Verna,9,70000,Individual,Diesel,Manual,22.32,1582,126.32,5,600000,2017,Second Owner,Good,Active,No,Jaipur
19049,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,7,35000,Dealer,Diesel,Automatic,11.78,2143,167.62,5,1795000,2019,First Owner,Good,Expired,No,Bangalore
19050,Maruti Celerio,Maruti,Celerio,3,13000,Individual,Petrol,Manual,23.1,998,67.04,5,415000,2023,First Owner,Fair,Expired,No,Lucknow
19051,Hyundai i20,Hyundai,i20,10,42000,Dealer,Petrol,Automatic,15.0,1396,100.0,5,485000,2016,First Owner,Excellent,Active,No,Chennai
19053,Mahindra Scorpio,Mahindra,Scorpio,15,132087,Individual,Diesel,Manual,10.5,2179,120.0,7,396000,2011,Second Owner,Good,Active,No,Mumbai
19055,Honda City,Honda,City,6,15500,Individual,Petrol,Manual,17.4,1497,117.3,5,830000,2020,First Owner,Good,Active,No,Mumbai
19056,Honda Jazz,Honda,Jazz,5,30412,Dealer,Petrol,Manual,18.7,1199,88.7,5,525000,2021,Third Owner,Excellent,Active,No,Chennai
19057,Honda Civic,Honda,Civic,12,79000,Dealer,Petrol,Manual,13.5,1799,130.0,5,275000,2014,First Owner,Excellent,Active,No,Bangalore
19058,Honda Jazz,Honda,Jazz,6,67000,Dealer,Petrol,Manual,18.7,1199,88.7,5,525000,2020,First Owner,Poor,Expired,No,Hyderabad
19059,Hyundai Grand,Hyundai,Grand,3,20000,Individual,Petrol,Manual,18.9,1197,81.86,5,520000,2023,First Owner,Fair,Active,No,Lucknow
19060,Audi A4,Audi,A4,9,80000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1100000,2017,Second Owner,Good,Expired,No,Hyderabad
19061,Hyundai i10,Hyundai,i10,13,120000,Individual,Petrol,Manual,19.81,1086,68.05,5,105000,2013,Second Owner,Excellent,Active,No,Bangalore
19062,Hyundai i10,Hyundai,i10,10,66381,Dealer,Petrol,Manual,20.36,1197,78.9,5,270000,2016,First Owner,Good,Active,No,Hyderabad
19063,Volkswagen Polo,Volkswagen,Polo,8,37000,Dealer,Petrol,Manual,16.47,1198,73.9,5,361000,2018,First Owner,Good,Active,No,Lucknow
19064,Maruti Ciaz,Maruti,Ciaz,3,10900,Individual,Petrol,Automatic,19.12,1373,91.1,5,920000,2023,First Owner,Excellent,Active,No,Pune
19067,Hyundai i20,Hyundai,i20,11,110000,Individual,Diesel,Manual,23.0,1396,90.0,5,225000,2015,First Owner,Good,Active,No,Jaipur
19068,Toyota Innova,Toyota,Innova,4,43458,Dealer,Diesel,Manual,12.99,2494,100.0,8,1670000,2022,Third Owner,Excellent,Active,No,Lucknow
19071,Maruti Wagon R,Maruti,Wagon R,13,80000,Individual,Petrol,Manual,18.9,998,67.1,5,150000,2013,Third Owner,Good,Active,Yes,Chennai
19072,Toyota Innova,Toyota,Innova,3,38000,Dealer,Diesel,Manual,13.68,2393,147.8,8,1991000,2023,First Owner,Good,Active,No,Delhi
19073,Ford Figo,Ford,Figo,10,75000,Dealer,Diesel,Manual,18.5,1399,68.0,5,230000,2016,First Owner,Good,Expired,No,Mumbai
19074,Hyundai Grand,Hyundai,Grand,5,35000,Individual,Petrol,Manual,18.9,1197,82.0,5,465000,2021,First Owner,Good,Active,No,Lucknow
19075,Maruti Ciaz,Maruti,Ciaz,4,26765,Dealer,Petrol,Manual,20.73,1373,91.1,5,747000,2022,First Owner,Excellent,Active,Yes,Lucknow
19076,Volkswagen Vento,Volkswagen,Vento,2,62000,Individual,Petrol,Manual,16.09,1598,103.2,5,780000,2024,First Owner,Good,Active,No,Ahmedabad
19077,Hyundai i20,Hyundai,i20,2,30000,Individual,Petrol,Manual,18.6,1197,81.86,5,590000,2024,Second Owner,Excellent,Active,No,Chennai
19078,Honda Amaze,Honda,Amaze,4,53000,Dealer,Petrol,Automatic,18.1,1199,88.7,5,575000,2022,First Owner,Excellent,Active,No,Bangalore
19080,Maruti Vitara,Maruti,Vitara,2,16000,Dealer,Diesel,Manual,24.3,1248,88.5,5,825000,2024,First Owner,Good,Active,No,Chennai
19082,Mahindra Scorpio,Mahindra,Scorpio,11,120000,Individual,Diesel,Automatic,11.79,2179,120.0,8,515000,2015,First Owner,Good,Active,No,Hyderabad
19083,Hyundai i20,Hyundai,i20,9,63872,Dealer,Petrol,Manual,18.5,1197,80.0,5,350000,2017,Second Owner,Excellent,Active,No,Bangalore
19084,Renault Duster,Renault,Duster,8,51399,Dealer,Diesel,Manual,19.01,1461,108.45,5,749000,2018,Third Owner,Excellent,Active,No,Chennai
19085,Maruti Swift Dzire,Maruti,Swift Dzire,5,46000,Dealer,Diesel,Manual,23.4,1248,74.0,5,715000,2021,Third Owner,Good,Active,No,Lucknow
19087,Maruti Alto,Maruti,Alto,3,7377,Dealer,Petrol,Automatic,23.95,998,67.1,5,399000,2023,Second Owner,Excellent,Active,No,Pune
19089,Mahindra Scorpio,Mahindra,Scorpio,4,105679,Individual,Diesel,Manual,15.4,2523,75.0,7,900000,2022,First Owner,Poor,Active,No,Hyderabad
19091,BMW 3,BMW,3,5,33000,Dealer,Diesel,Automatic,21.76,1995,188.0,5,2550000,2021,First Owner,Excellent,Active,Yes,Jaipur
19092,Maruti Swift Dzire,Maruti,Swift Dzire,3,20000,Individual,Petrol,Manual,21.21,1197,81.8,5,815000,2023,Second Owner,Good,Active,No,Hyderabad
19094,Maruti Swift Dzire,Maruti,Swift Dzire,5,63581,Dealer,Petrol,Manual,20.85,1197,83.14,5,570000,2021,Fourth+ Owner,Good,Active,No,Chennai
19095,Maruti Baleno,Maruti,Baleno,2,14000,Dealer,Petrol,Automatic,19.56,1197,81.8,5,875000,2024,Second Owner,Good,Active,No,Lucknow
19096,Maruti Swift,Maruti,Swift,7,12000,Dealer,Diesel,Manual,28.4,1248,74.0,5,595000,2019,First Owner,Good,Active,Yes,Lucknow
19098,Renault KWID,Renault,KWID,4,12500,Dealer,Petrol,Automatic,24.04,999,67.0,5,445000,2022,Second Owner,Good,Active,No,Kolkata
19099,Renault KWID,Renault,KWID,3,28000,Individual,Petrol,Manual,23.01,999,67.0,5,420000,2023,First Owner,Poor,Active,No,Ahmedabad
19102,Honda City,Honda,City,9,70000,Individual,Petrol,Manual,16.8,1497,116.3,5,625000,2017,Second Owner,Excellent,Active,No,Kolkata
19103,Renault Duster,Renault,Duster,5,80000,Individual,Diesel,Manual,19.87,1461,83.8,5,935000,2021,First Owner,Good,Active,No,Jaipur
19104,Skoda Rapid,Skoda,Rapid,6,49000,Dealer,Diesel,Manual,21.14,1498,103.52,5,550000,2020,Fourth+ Owner,Good,Expired,No,Lucknow
19105,Tata Tiago,Tata,Tiago,5,27000,Dealer,Petrol,Manual,23.84,1199,84.48,5,385000,2021,Second Owner,Good,Active,No,Pune
19106,Hyundai i20,Hyundai,i20,10,53541,Dealer,Petrol,Manual,18.5,1197,80.0,5,425000,2016,Second Owner,Good,Active,Yes,Jaipur
19107,Hyundai i10,Hyundai,i10,9,32000,Dealer,Petrol,Manual,20.36,1197,78.9,5,275000,2017,First Owner,Excellent,Active,No,Hyderabad
19109,Hyundai Verna,Hyundai,Verna,7,61950,Dealer,Diesel,Manual,22.32,1582,126.32,5,550000,2019,Second Owner,Fair,Active,No,Mumbai
19110,Hyundai Grand,Hyundai,Grand,3,15000,Individual,Petrol,Manual,18.9,1197,81.86,5,465000,2023,First Owner,Good,Active,Yes,Lucknow
19111,Honda Amaze,Honda,Amaze,8,30000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,460000,2018,First Owner,Good,Active,No,Kolkata
19114,Maruti Wagon R,Maruti,Wagon R,13,108000,Individual,LPG,Manual,17.3,1061,57.5,5,175000,2013,First Owner,Fair,Active,No,Bangalore
19115,Maruti Swift Dzire,Maruti,Swift Dzire,5,24000,Individual,Petrol,Manual,20.85,1197,83.14,5,520000,2021,First Owner,Fair,Active,No,Delhi
19116,Maruti Swift Dzire,Maruti,Swift Dzire,6,57250,Dealer,Petrol,Manual,20.85,1197,83.14,5,415000,2020,First Owner,Excellent,Active,No,Jaipur
19117,Maruti Vitara,Maruti,Vitara,5,27000,Dealer,Diesel,Manual,24.3,1248,88.5,5,875000,2021,First Owner,Good,Expired,No,Delhi
19118,Maruti Celerio,Maruti,Celerio,3,47000,Dealer,Petrol,Automatic,21.63,998,67.05,5,525000,2023,First Owner,Excellent,Active,Yes,Bangalore
19119,Maruti Ertiga,Maruti,Ertiga,5,10000,Individual,Petrol,Manual,17.5,1373,91.1,7,750000,2021,First Owner,Good,Expired,No,Jaipur
19120,Jeep Compass,Jeep,Compass,2,32280,Dealer,Diesel,Manual,17.1,1956,170.63,5,1875000,2024,Third Owner,Good,Active,No,Pune
19121,Maruti Baleno,Maruti,Baleno,4,18263,Dealer,Petrol,Manual,21.4,1197,83.1,5,567000,2022,First Owner,Good,Active,No,Lucknow
19124,Maruti Swift,Maruti,Swift,7,130000,Individual,Diesel,Manual,25.2,1248,74.0,5,500000,2019,First Owner,Excellent,Expired,No,Chennai
19126,Volkswagen Polo,Volkswagen,Polo,9,67000,Dealer,Diesel,Manual,22.07,1199,73.9,5,465000,2017,First Owner,Good,Active,No,Kolkata
19128,Mahindra XUV500,Mahindra,XUV500,6,64000,Dealer,Diesel,Manual,16.0,1997,140.0,7,945000,2020,First Owner,Good,Active,No,Lucknow
19129,Honda Amaze,Honda,Amaze,3,10000,Individual,Petrol,Automatic,19.0,1199,88.76,5,725000,2023,First Owner,Good,Active,No,Bangalore
19130,Mahindra Bolero,Mahindra,Bolero,12,97000,Individual,Diesel,Manual,13.6,2523,63.0,7,198000,2014,Third Owner,Poor,Expired,No,Chennai
19131,Hyundai Grand,Hyundai,Grand,2,15000,Individual,Petrol,Manual,18.9,1197,81.86,5,525000,2024,First Owner,Excellent,Expired,No,Ahmedabad
19132,Ford Figo,Ford,Figo,10,69000,Dealer,Petrol,Manual,15.6,1196,70.0,5,235000,2016,First Owner,Good,Active,No,Bangalore
19133,Hyundai Verna,Hyundai,Verna,9,50000,Dealer,Diesel,Manual,22.32,1582,126.3,5,565000,2017,First Owner,Good,Active,Yes,Hyderabad
19134,Maruti Swift,Maruti,Swift,5,120000,Individual,Petrol,Manual,20.4,1197,81.8,5,500000,2021,Second Owner,Good,Active,No,Kolkata
19135,Honda Amaze,Honda,Amaze,7,110000,Individual,Diesel,Manual,25.8,1498,98.6,5,265000,2019,First Owner,Fair,Expired,No,Chennai
19136,Maruti Wagon R,Maruti,Wagon R,8,76221,Dealer,CNG,Manual,26.2,998,58.2,5,315000,2018,Second Owner,Good,Active,No,Hyderabad
19139,Mahindra Bolero,Mahindra,Bolero,7,30000,Individual,Diesel,Manual,15.96,2523,62.1,7,575000,2019,First Owner,Excellent,Expired,No,Hyderabad
19140,Mahindra Scorpio,Mahindra,Scorpio,10,120000,Individual,Diesel,Manual,12.05,2179,120.0,8,480000,2016,First Owner,Poor,Active,No,Ahmedabad
19141,Ford Ecosport,Ford,Ecosport,6,40000,Dealer,Petrol,Manual,18.88,999,123.37,5,635000,2020,First Owner,Excellent,Active,No,Hyderabad
19142,Hyundai i10,Hyundai,i10,9,35000,Dealer,Petrol,Automatic,19.2,1197,80.0,5,350000,2017,Second Owner,Fair,Expired,No,Bangalore
19143,Toyota Fortuner,Toyota,Fortuner,4,34000,Dealer,Diesel,Automatic,15.04,2755,174.5,7,3200000,2022,First Owner,Excellent,Active,No,Ahmedabad
19145,Maruti Swift,Maruti,Swift,14,75000,Dealer,Petrol,Manual,16.1,1298,88.2,5,165000,2012,First Owner,Good,Expired,No,Lucknow
19147,Honda Amaze,Honda,Amaze,6,59962,Dealer,Petrol,Manual,18.0,1198,86.7,5,389000,2020,Fourth+ Owner,Fair,Active,No,Bangalore
19149,Ford Endeavour,Ford,Endeavour,4,50000,Individual,Diesel,Automatic,10.91,3198,197.0,7,2750000,2022,First Owner,Poor,Active,No,Ahmedabad
19150,Maruti Swift Dzire,Maruti,Swift Dzire,3,50000,Individual,Diesel,Manual,28.4,1248,74.02,5,600000,2023,First Owner,Fair,Active,No,Chennai
19152,Hyundai Grand,Hyundai,Grand,7,34400,Dealer,Petrol,Manual,18.9,1197,82.0,5,495000,2019,First Owner,Excellent,Expired,No,Lucknow
19153,Maruti Alto,Maruti,Alto,5,35000,Individual,Petrol,Manual,23.95,998,67.05,5,300000,2021,First Owner,Excellent,Active,No,Ahmedabad
19156,Hyundai Creta,Hyundai,Creta,4,24000,Dealer,Petrol,Manual,15.8,1591,121.3,5,1055000,2022,Second Owner,Excellent,Active,No,Ahmedabad
19157,Tata Tiago,Tata,Tiago,4,36812,Dealer,Diesel,Manual,27.28,1047,69.0,5,545000,2022,First Owner,Fair,Active,No,Kolkata
19158,Maruti Swift Dzire,Maruti,Swift Dzire,3,33000,Dealer,Petrol,Manual,22.0,1197,81.8,5,650000,2023,First Owner,Fair,Active,No,Delhi
19159,Honda Jazz,Honda,Jazz,6,64000,Individual,Petrol,Manual,18.7,1199,88.7,5,570000,2020,Second Owner,Good,Expired,No,Bangalore
19160,Volkswagen Polo,Volkswagen,Polo,5,80000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,615000,2021,First Owner,Fair,Active,No,Ahmedabad
19161,Hyundai Grand,Hyundai,Grand,4,45000,Dealer,Diesel,Manual,24.0,1120,70.0,5,525000,2022,First Owner,Poor,Active,No,Delhi
19162,Maruti Swift,Maruti,Swift,4,54114,Dealer,Diesel,Manual,28.4,1248,74.0,5,596000,2022,Second Owner,Good,Active,No,Bangalore
19163,Maruti Ciaz,Maruti,Ciaz,4,55000,Dealer,Diesel,Manual,26.21,1248,88.5,5,715000,2022,Second Owner,Fair,Active,No,Kolkata
19164,Maruti Baleno,Maruti,Baleno,4,42000,Individual,Diesel,Manual,27.39,1248,74.0,5,700000,2022,Second Owner,Fair,Active,No,Mumbai
19167,Maruti Swift Dzire,Maruti,Swift Dzire,6,90000,Individual,Diesel,Manual,26.59,1248,74.0,5,650000,2020,First Owner,Fair,Expired,No,Ahmedabad
19169,Maruti Swift Dzire,Maruti,Swift Dzire,2,15000,Individual,Petrol,Manual,21.21,1197,81.8,5,610000,2024,First Owner,Fair,Active,No,Chennai
19171,Honda Jazz,Honda,Jazz,12,87000,Dealer,Petrol,Manual,16.0,1198,90.0,5,335000,2014,Second Owner,Excellent,Active,No,Delhi
19172,Skoda Rapid,Skoda,Rapid,8,90000,Dealer,Diesel,Manual,20.5,1598,103.5,5,400000,2018,First Owner,Excellent,Active,No,Jaipur
19173,BMW 5,BMW,5,11,79000,Dealer,Diesel,Automatic,16.73,1995,218.0,5,1750000,2015,First Owner,Good,Active,Yes,Mumbai
19174,Maruti Vitara,Maruti,Vitara,5,47000,Individual,Diesel,Manual,24.3,1248,88.5,5,870000,2021,Third Owner,Poor,Active,No,Lucknow
19175,Toyota Innova,Toyota,Innova,6,56212,Dealer,Diesel,Manual,12.99,2494,100.0,7,1200000,2020,First Owner,Good,Active,No,Hyderabad
19177,Renault Duster,Renault,Duster,8,90000,Individual,Diesel,Manual,19.01,1461,108.45,5,360000,2018,First Owner,Excellent,Active,No,Jaipur
19178,Volkswagen Vento,Volkswagen,Vento,10,68000,Dealer,Diesel,Manual,20.54,1598,103.6,5,335000,2016,Fourth+ Owner,Excellent,Active,No,Hyderabad
19179,Honda City,Honda,City,11,68000,Dealer,Petrol,Manual,17.0,1497,118.0,5,315000,2015,First Owner,Good,Active,No,Lucknow
19180,Honda Jazz,Honda,Jazz,3,30000,Individual,Petrol,Manual,18.7,1199,88.7,5,650000,2023,Second Owner,Good,Expired,No,Chennai
19181,Toyota Innova,Toyota,Innova,8,200000,Individual,Diesel,Manual,12.99,2494,100.6,7,750000,2018,Fourth+ Owner,Good,Active,No,Ahmedabad
19182,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,4,70000,Dealer,Diesel,Automatic,14.94,2143,204.0,5,2700000,2022,First Owner,Good,Expired,No,Lucknow
19184,Honda City,Honda,City,3,10000,Individual,Petrol,Automatic,18.0,1497,117.6,5,1150000,2023,First Owner,Excellent,Expired,No,Bangalore
19185,Maruti Alto,Maruti,Alto,3,15000,Individual,Petrol,Manual,24.7,796,47.3,5,250000,2023,First Owner,Good,Active,No,Hyderabad
19186,Ford Figo,Ford,Figo,10,56000,Dealer,Petrol,Manual,15.6,1196,70.02,5,364000,2016,Fourth+ Owner,Fair,Active,No,Delhi
19187,Maruti Celerio,Maruti,Celerio,5,29330,Dealer,Petrol,Automatic,23.1,998,67.04,5,451000,2021,First Owner,Fair,Active,No,Chennai
19188,Maruti Ciaz,Maruti,Ciaz,6,45000,Dealer,Diesel,Manual,28.09,1248,88.5,5,536000,2020,First Owner,Good,Active,No,Chennai
19189,Jeep Wrangler,Jeep,Wrangler,2,32000,Dealer,Petrol,Automatic,9.5,3604,280.0,5,5600000,2024,First Owner,Excellent,Active,No,Lucknow
19190,Maruti Vitara,Maruti,Vitara,4,32000,Dealer,Diesel,Manual,24.3,1248,88.5,5,725000,2022,Second Owner,Excellent,Active,No,Mumbai
19191,Maruti Baleno,Maruti,Baleno,4,25000,Individual,Petrol,Manual,21.4,1197,83.1,5,550000,2022,First Owner,Excellent,Active,No,Bangalore
19192,Ford Figo,Ford,Figo,8,63000,Dealer,Diesel,Manual,20.0,1399,68.05,5,345000,2018,First Owner,Good,Active,Yes,Lucknow
19193,Maruti Ignis,Maruti,Ignis,3,5000,Individual,Petrol,Automatic,20.89,1197,81.8,5,570000,2023,First Owner,Excellent,Active,No,Chennai
19194,Maruti Swift,Maruti,Swift,6,75000,Dealer,Diesel,Manual,25.2,1248,74.0,5,400000,2020,Second Owner,Good,Expired,No,Mumbai
19195,Maruti Swift Dzire,Maruti,Swift Dzire,6,70000,Individual,Petrol,Manual,20.85,1197,83.14,5,590000,2020,First Owner,Excellent,Active,No,Bangalore
19196,Maruti Alto,Maruti,Alto,8,50000,Individual,Petrol,Manual,22.74,796,47.3,5,280000,2018,Second Owner,Excellent,Active,No,Jaipur
19197,Maruti Alto,Maruti,Alto,9,15000,Individual,Petrol,Manual,20.92,998,67.1,5,220000,2017,First Owner,Good,Expired,Yes,Ahmedabad
19198,Hyundai Verna,Hyundai,Verna,3,28000,Individual,Diesel,Manual,22.0,1582,126.2,5,1250000,2023,First Owner,Good,Active,No,Ahmedabad
19199,Hyundai Creta,Hyundai,Creta,4,40000,Individual,Diesel,Manual,19.67,1582,126.2,5,1250000,2022,First Owner,Good,Active,No,Mumbai
19200,Volkswagen Vento,Volkswagen,Vento,4,80000,Individual,Diesel,Manual,20.64,1498,108.49,5,900000,2022,Third Owner,Excellent,Active,No,Mumbai
19201,Mahindra XUV500,Mahindra,XUV500,6,42561,Dealer,Diesel,Manual,16.0,2179,140.0,7,975000,2020,First Owner,Excellent,Active,No,Ahmedabad
19203,Maruti Swift Dzire,Maruti,Swift Dzire,5,70666,Dealer,Petrol,Manual,20.85,1197,83.14,5,630000,2021,Third Owner,Good,Active,Yes,Ahmedabad
19205,Hyundai Creta,Hyundai,Creta,3,18000,Individual,Petrol,Manual,15.8,1591,121.3,5,1150000,2023,First Owner,Good,Expired,No,Bangalore
19206,Tata Nexon,Tata,Nexon,3,43000,Dealer,Diesel,Manual,21.5,1497,108.5,5,895000,2023,Third Owner,Good,Active,No,Bangalore
19207,Datsun RediGO,Datsun,RediGO,5,11169,Dealer,Petrol,Manual,22.7,799,53.64,5,250000,2021,Fourth+ Owner,Excellent,Expired,No,Pune
19208,Ford Ecosport,Ford,Ecosport,4,93456,Dealer,Diesel,Manual,22.77,1498,98.59,5,825000,2022,First Owner,Fair,Active,No,Kolkata
19209,Mahindra XUV500,Mahindra,XUV500,6,90000,Individual,Diesel,Manual,15.1,2179,140.0,7,800000,2020,Second Owner,Fair,Expired,No,Bangalore
19210,Renault KWID,Renault,KWID,4,15335,Dealer,Petrol,Manual,23.01,999,67.0,5,380000,2022,First Owner,Poor,Active,No,Kolkata
19211,Hyundai Creta,Hyundai,Creta,4,40000,Individual,Diesel,Manual,21.38,1396,88.7,5,900000,2022,Third Owner,Good,Expired,No,Mumbai
19212,Maruti Eeco,Maruti,Eeco,4,55000,Individual,Petrol,Manual,15.37,1196,73.0,5,345000,2022,First Owner,Good,Active,No,Hyderabad
19213,Hyundai Elantra,Hyundai,Elantra,6,68486,Dealer,Petrol,Automatic,14.5,1797,147.5,5,760000,2020,First Owner,Excellent,Active,No,Lucknow
19214,Renault KWID,Renault,KWID,4,25000,Dealer,Petrol,Manual,23.01,999,67.0,5,390000,2022,First Owner,Good,Active,Yes,Kolkata
19215,Toyota Innova,Toyota,Innova,13,176905,Dealer,Diesel,Manual,12.99,2494,100.6,7,510000,2013,First Owner,Good,Active,No,Chennai
19216,Honda CR-V,Honda,CR-V,11,120000,Dealer,Petrol,Manual,11.1,2354,158.8,5,395000,2015,Second Owner,Excellent,Active,Yes,Bangalore
19219,Hyundai i10,Hyundai,i10,8,35000,Dealer,Petrol,Manual,20.36,1197,78.9,5,400000,2018,First Owner,Good,Active,No,Mumbai
19221,Hyundai Santro,Hyundai,Santro,10,64000,Dealer,Petrol,Manual,17.92,1086,62.1,5,275000,2016,Third Owner,Good,Expired,No,Ahmedabad
19222,Skoda Rapid,Skoda,Rapid,4,123000,Dealer,Diesel,Automatic,21.72,1498,108.6,5,749000,2022,First Owner,Good,Active,No,Jaipur
19223,Ford Ecosport,Ford,Ecosport,1,90000,Individual,Diesel,Manual,21.7,1498,98.96,5,525000,2025,Second Owner,Excellent,Active,No,Chennai
19224,Hyundai Grand,Hyundai,Grand,8,71719,Dealer,Petrol,Manual,18.9,1197,82.0,5,230000,2018,First Owner,Excellent,Expired,No,Kolkata
19225,Hyundai i20,Hyundai,i20,10,32241,Dealer,Diesel,Manual,21.9,1396,90.0,5,465000,2016,Second Owner,Good,Active,No,Chennai
19228,Honda Amaze,Honda,Amaze,8,35000,Dealer,Petrol,Manual,18.0,1198,86.7,5,525000,2018,First Owner,Excellent,Active,No,Pune
19229,Tata Safari,Tata,Safari,15,70000,Individual,Diesel,Manual,13.93,2956,138.1,7,300000,2011,First Owner,Fair,Active,Yes,Ahmedabad
19230,Hyundai i20,Hyundai,i20,5,35000,Individual,Petrol,Manual,18.6,1197,81.83,5,580000,2021,First Owner,Excellent,Active,No,Delhi
19231,Maruti Swift Dzire,Maruti,Swift Dzire,6,70000,Dealer,Diesel,Manual,28.4,1248,74.02,5,590000,2020,Second Owner,Poor,Active,No,Lucknow
19232,Mahindra Scorpio,Mahindra,Scorpio,7,90000,Individual,Diesel,Manual,13.5,2179,115.0,5,650000,2019,First Owner,Good,Active,No,Mumbai
19234,Maruti Wagon R,Maruti,Wagon R,5,20012,Dealer,Petrol,Manual,21.79,998,67.05,5,400000,2021,First Owner,Good,Active,Yes,Kolkata
19235,Tata Safari,Tata,Safari,6,65000,Dealer,Diesel,Manual,14.0,2179,138.1,7,775000,2020,First Owner,Good,Active,No,Mumbai
19236,Honda Jazz,Honda,Jazz,3,72000,Dealer,Petrol,Manual,18.7,1199,88.7,5,540000,2023,First Owner,Fair,Expired,No,Bangalore
19237,Honda City,Honda,City,4,25000,Dealer,Petrol,Automatic,18.0,1497,117.6,5,985000,2022,Third Owner,Fair,Active,No,Jaipur
19238,Audi A4,Audi,A4,4,25829,Dealer,Diesel,Automatic,18.25,1968,187.74,5,3250000,2022,Third Owner,Poor,Active,No,Hyderabad
19239,Maruti Celerio,Maruti,Celerio,4,15000,Dealer,Petrol,Automatic,21.63,998,67.05,5,540000,2022,First Owner,Fair,Active,No,Lucknow
19240,BMW X3,BMW,X3,4,40000,Individual,Diesel,Automatic,18.56,1995,190.0,5,3750000,2022,First Owner,Poor,Active,No,Jaipur
19241,Skoda Superb,Skoda,Superb,8,75000,Dealer,Petrol,Manual,13.14,1798,157.8,5,499000,2018,First Owner,Good,Expired,No,Chennai
19242,Maruti Swift,Maruti,Swift,10,22813,Dealer,Diesel,Manual,22.9,1248,74.0,5,450000,2016,Third Owner,Fair,Active,No,Jaipur
19243,Maruti Baleno,Maruti,Baleno,5,50000,Individual,Petrol,Automatic,21.4,1197,83.1,5,650000,2021,First Owner,Good,Active,Yes,Mumbai
19246,Mahindra XUV500,Mahindra,XUV500,4,25000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1500000,2022,First Owner,Good,Expired,No,Kolkata
19247,Hyundai i20,Hyundai,i20,11,64000,Dealer,Petrol,Manual,18.5,1197,80.0,5,375000,2015,First Owner,Good,Expired,No,Jaipur
19248,Mahindra XUV500,Mahindra,XUV500,6,35000,Individual,Diesel,Manual,15.1,2179,140.0,7,1080000,2020,Third Owner,Good,Expired,No,Chennai
19249,Maruti Ertiga,Maruti,Ertiga,1,7400,Dealer,CNG,Manual,26.08,1462,91.19,7,950000,2025,First Owner,Good,Active,Yes,Mumbai
19250,Mahindra XUV300,Mahindra,XUV300,2,30000,Individual,Petrol,Manual,17.0,1197,108.6,5,900000,2024,First Owner,Fair,Active,Yes,Jaipur
19251,Hyundai Tucson,Hyundai,Tucson,5,120000,Individual,Diesel,Automatic,16.38,1995,182.46,5,1680000,2021,First Owner,Fair,Active,No,Hyderabad
